,color,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
211,#007c30,0.2896548,0.7541265,0.123186246,-0.01797687,0.31744614,-0.3008344,0.034779426,-0.6799775,-0.79834634,-0.05628239,-0.2574423,-0.11872662,0.44756022,-0.2804197,-0.015077492,0.057786778,-1.0845487,0.10252947,-0.21091788,-0.25748554,0.0030720625,1.106741,-1.0090575,-0.1656215,-0.90257883,1.0596557,0.02857253,0.1210862,0.11467536,0.6862528,0.86244607,-0.33451807,-0.27990562,0.5264417,-0.3817713,0.17431094,-0.38226184,0.076528065,1.4017513,0.1595045,0.32382378,0.17895903,-0.20584701,-0.2413008,1.4525607,-0.5344972,0.8708242,-0.5069084,-0.04068408,0.35140646,1.1656134,0.2145173,0.7026165,0.82011896,-1.1602169,-0.4866666,0.65623456,0.15494812,-0.457672,0.018186899,-0.6210017,0.44777313,-0.22967766,-0.78208,0.016829927,0.45128044,0.5372543,-0.95278245,-0.31991252,0.43548927,-0.31726253,0.33563206,-0.20031784,-0.054720357,1.6029179,0.8412116,0.11871091,0.03547529,-0.5062583,-0.35021794,-1.0284761,-0.22403048,-0.07057329,-0.35786766,-0.06633756,0.48626485,-0.113375574,-0.105081424,-0.089404546,1.3784305,0.25572565,1.1929109,0.08795453,-0.76656735,-0.4441299,-0.6254658,-0.59301025,0.20782122,0.112411685,-0.8364236,-1.1679586,-0.10542866,-0.1289605,-0.18809739,-0.520023,1.4654622,-0.5107484,0.89503497,0.67548484,-0.30180153,-0.70893323,0.020660108,-0.19050808,-0.2435472,0.28218627,1.0893366,0.52874905,0.8276363,-0.6178462,-0.7619317,-1.0294906,-0.34878814,-0.53802377,0.016435063,0.496662,-0.17040233,-0.95171356,0.38242388
212,#005293,-0.03455017,-0.5671285,0.043326497,0.19367619,0.17986426,0.8395778,-0.27606472,-0.6334944,-1.5064988,-0.5425407,-0.55219233,-0.29293904,0.76378834,-0.498069,0.034870196,0.20516665,0.6083026,1.4381762,-0.30912185,-0.19579059,-0.26663113,-0.64955443,-0.530515,0.7318798,0.12783101,0.9946023,-0.081937015,-0.5000415,-0.4936355,-0.24886349,0.06708532,-1.054837,-1.001305,0.71769583,-0.3674149,-0.061496906,0.6644296,-0.19031696,-0.008562192,-0.060589034,0.10183455,0.9434758,-0.16787803,-0.11949955,-0.16876686,-0.8280732,0.42968148,-0.6213771,0.24774416,0.6396603,-0.44636792,0.04180149,-0.24914084,0.26293162,1.9477526,-0.14448385,-0.2920878,-0.36048654,1.0368999,1.0412146,-0.7159789,0.1787518,-0.64908123,0.36601067,-0.03527654,0.84144944,0.40713486,0.9803155,-0.06475817,0.07205721,-0.45797235,0.2841924,-0.046419263,-0.11547748,0.19967674,0.31584916,-0.057779,-0.22173777,0.25511312,0.24315532,-0.6889095,-0.13944311,-0.14539488,0.27655932,-0.25452107,0.24212255,-0.18750946,-0.21733126,0.17885001,-0.31107154,0.39429414,0.54695666,0.2640112,1.1830108,0.12336156,-0.17212138,-0.45051754,0.1672745,-0.39391568,1.6325626,-0.32183063,-0.2943333,0.07142255,0.023956379,0.048637763,0.18598449,1.0098307,-0.1306714,0.14853024,-0.10771137,-0.18025213,0.5066404,-0.5920455,-0.9624356,-0.4555797,-1.0169514,-0.8036965,0.669756,1.1907995,-0.102414325,-1.6025709,0.42075205,-0.59999937,0.027234906,-0.10710796,-0.48549598,0.7935094,0.18702993
213,#007c30,0.8072606,0.5187806,-0.77986157,0.71497333,0.037988488,-0.022840831,0.3134555,-0.30464268,-0.56639904,0.22648878,-0.5013567,-0.4570471,0.4875884,0.22607055,-0.05955485,-0.1076043,-0.42889476,-0.9419915,-0.055767678,-0.12766077,0.18204962,0.6779062,-0.9699357,0.038036007,-0.28888622,0.39455175,-0.83064073,0.025741776,0.0152224405,0.22024141,-0.019499626,-0.94875693,-0.9396181,0.89821905,-0.6232958,0.51429737,0.26639897,-0.053964924,0.83029974,0.7199932,0.23321544,0.15602463,-0.38659036,-0.07875603,0.7718338,-0.36253795,0.74055105,0.7193644,-0.29488415,-0.2540699,2.3080637,-0.3134361,-0.957152,0.7864561,0.16284232,-0.7088683,1.4862853,0.005883599,-0.26784635,0.62845767,0.5971649,0.1504583,0.7216533,-0.69076186,-0.09317518,-0.21018246,-0.32446313,0.29078528,-0.34605837,0.9696487,-0.6454663,-0.43403295,0.9007762,-0.56355524,0.97614574,0.062886804,-0.19367191,0.15942945,-0.107146695,-0.095888965,-0.5083037,-0.09492693,0.1683271,-0.21887054,0.2534293,1.1049007,-0.37191752,-0.14054267,-0.51596206,-0.15723523,0.2386767,1.5432026,0.1007773,0.055445872,-0.16310132,-0.24547814,-0.34842607,0.0013379221,0.06983423,-0.07587043,-0.8340382,0.20449175,-0.24949718,-0.24439234,-0.85623056,0.17371462,0.97447073,0.31547672,0.060758285,-0.19722918,-0.72723657,0.16808408,0.030701527,0.14843936,-0.34592485,0.88231194,0.7119327,0.2057964,-1.840517,0.15187542,-1.1789896,-1.0140028,-0.1172023,0.009706167,0.6750701,-0.0057468265,-0.99790215,0.9322802
214,#007c30,0.9179798,0.9238088,-0.24247831,0.47229308,0.27979305,-0.35989395,-0.057927113,-1.1123325,-0.80021983,0.17912275,-0.77536404,-0.31329113,1.2257503,0.3377364,-0.24769214,-0.028259424,-0.52209777,-0.101760454,-0.24510601,-0.19821496,-0.34159625,0.66209567,-0.9723951,-0.58057225,-0.62593037,1.017833,-0.6021435,0.21368384,-0.32541022,-0.13471918,0.01974952,-0.80768704,-0.65276635,1.456931,-0.42609498,0.34714493,-0.3904616,-0.05694335,0.4708483,0.75094557,0.43635076,0.5822302,0.0774675,0.21028814,0.97444826,-0.7257211,0.9464794,0.0576879,-0.57527024,0.16701412,1.2292413,0.3743981,-0.24756244,1.0329974,0.23604439,-0.23785523,0.64637756,0.090314075,0.16512053,0.7347671,0.5807698,0.31684178,0.21323788,-1.352822,-0.30818972,0.24069023,0.121977605,0.03686037,-0.14878987,0.9450814,-0.32906443,-0.20182179,1.4498247,0.004873445,0.47424513,0.7716628,-0.5680941,-0.49027476,-0.22347136,-0.7738366,-0.43834957,-0.55440915,0.20046373,-0.08833637,0.6709112,1.1594728,-0.7458979,-0.11142439,0.13494343,-0.39058936,0.18518727,0.84213436,0.19653034,0.04869005,0.09808007,-0.46072888,-0.6849689,0.0648176,-0.002883746,0.5854686,-1.2939173,0.33879995,-0.9486723,-0.30777887,-0.07314273,0.0993079,0.2524294,-0.06469444,0.30807617,-0.14033695,-0.6861812,0.7997591,0.24775238,0.05639869,-0.21304742,0.42384857,0.7227536,0.7359665,-0.9352817,-0.39189216,-1.5882236,-0.74756384,-0.036825057,0.017909369,0.25545475,-0.26591137,-1.2078178,0.55628556
215,#007c30,0.5807161,0.033916146,0.09357122,0.08792815,0.2571907,0.16954216,-0.3083768,-1.4755538,-0.5769276,-0.2789092,-0.7884971,-0.3709899,0.98877746,-0.22226122,0.018443635,-0.058785744,-0.48114395,-0.15274242,-0.24457449,-0.20243688,-0.28304908,0.23579355,-1.1430881,-0.18219112,-0.2656349,1.4207845,-0.88749504,0.13926622,-0.30454397,0.04503579,0.020808944,-0.44912335,-0.45998177,1.2417516,-0.4389366,0.12788008,-0.20733358,-0.13535729,0.67273,0.05667956,0.31501266,0.78445977,-0.09192016,-0.02847143,0.6823716,-0.62986517,1.1162384,0.097621016,-0.06516222,0.44690818,0.72450215,0.18633899,0.28466737,0.5664136,0.23714063,-0.17977089,0.29477963,-0.022877317,0.5902982,1.1138974,0.019237272,0.21810016,-0.21078555,-0.8929235,-0.41889846,0.975698,-0.059019547,0.21856448,-0.08557454,0.62333393,-0.33070505,-0.66210824,1.0033511,-0.11255644,0.5384501,0.17621845,-0.123120666,0.36665356,-0.36224794,-0.3264671,-0.46588227,-0.44116637,0.25936016,-0.043671437,0.45729086,1.1588416,-0.41831404,-0.044475682,-0.07865537,-0.34907916,0.21988006,1.1489277,0.05038402,-0.02197663,0.34027636,-0.8869708,-0.52687144,-0.3624811,-0.040168874,0.8138526,-1.0235213,0.26506057,-1.0659286,-0.17600077,-0.55511755,0.42637902,0.18444546,0.23376258,0.19801386,-0.05526238,-0.23667774,0.99521846,-0.04059638,-0.104576565,-0.10803672,0.4304406,0.318827,1.4358591,-0.93829256,-0.12173075,-0.9057916,-0.09220731,-0.14596449,0.02339062,-0.2968199,-0.4254165,-0.78105885,0.5518693
216,#d64c13,-0.064830005,-0.6597523,0.47912085,0.0012486192,0.3539001,-0.07492643,-0.63455987,0.013367694,1.3230942,-0.4532505,0.022555191,-0.16453087,-0.34505734,-1.1309007,-0.72498286,-0.21889627,-0.054659743,0.11106659,-0.106682606,0.31451613,-0.42294368,0.27391997,-0.10872357,-0.12350941,-0.16716582,0.1587934,0.37134492,0.12098166,-0.4666159,-0.654966,0.3390163,1.1792455,1.8916842,0.40064207,0.29449177,0.48378175,-0.37043804,-0.016655609,0.704269,-0.34359422,0.4420094,-0.3506493,0.33356905,0.19823037,0.27672422,0.18046167,-0.5083142,-0.45536253,-0.16884246,0.5212172,-0.23640306,-0.5130339,0.7242341,-1.0960522,-0.57912934,0.40352482,-0.071337074,0.081519775,0.27482715,0.23342952,-0.31757578,-0.061372396,0.10516033,-0.6338742,-0.20166633,0.6653562,0.64455026,0.77162075,0.46134263,0.8286408,-0.07100175,-0.6967976,1.1443403,0.25807077,1.5691574,-1.1451427,0.25262854,-0.034637105,-0.035739478,-0.037534893,-1.1658579,0.2858268,-0.61475766,-0.27235374,-0.38876474,0.48552087,-0.5448509,0.22647287,0.9374021,1.0198746,-0.27398068,-0.54323083,-0.7822391,-0.55861634,0.559212,-0.66237235,0.12952593,-0.21027628,0.25112516,1.0503289,-0.30791003,-0.10187512,-0.18129659,-0.5619771,-0.5290415,0.13078704,0.04718788,-0.9846525,-0.21177126,-0.09506431,-0.10817651,0.351201,-0.48144674,-0.09975421,-0.03606633,0.2676801,-0.18539372,0.5931333,0.25358057,-0.28995338,0.6320346,0.74627227,-0.39278778,-0.010399103,-1.5192381,0.2691026,-0.34008294,0.03057488
217,#007c30,0.37611088,1.1292397,0.20341583,0.15245521,0.08743352,0.21885514,-0.1505302,-1.5558852,-2.0597467,0.33395118,-0.4774292,-0.48101893,1.2212102,0.18825136,0.22534874,0.23898752,-0.6452322,0.41333246,-0.08218179,-0.6157249,0.09404505,0.43227157,-0.7828767,-0.26764345,-0.36059123,0.7692952,-0.532129,-0.04966707,-0.07370537,-0.20460056,0.030470388,-0.6766562,-1.0724794,0.6461665,-0.4841956,0.34013212,-0.020569414,-0.11161431,1.2360114,0.39172155,0.101676494,0.62954426,-0.23138826,-0.5513582,0.06605475,-1.1205139,1.0803136,0.09897804,0.00035066935,-0.072986394,0.6925363,0.4475012,0.30213183,1.383272,-0.03840419,-0.47230306,0.2250771,-0.17604734,0.72718906,1.2998563,-0.093967505,-0.03381528,-0.09111555,-0.4775637,-0.107763596,0.5224979,0.29546633,0.061112117,-0.27306953,-0.06851939,-0.39940107,-0.28684333,0.49895096,-0.04812607,0.821122,1.1446058,-0.16466872,0.07285101,-0.50180525,-0.43375653,-0.5264415,-0.4370132,-0.06420421,0.08487161,0.35137233,0.2816294,-0.19186944,-0.12923542,-0.6580713,0.31970805,0.42669904,0.9499955,0.38847438,0.3076422,-0.5549982,-0.34402663,-0.6846521,0.1805961,-0.070914984,0.5667862,-0.9588728,0.13360856,-0.74693906,0.012931294,-0.114984974,0.86556417,0.34221345,0.5897378,0.3513883,-0.2428742,-0.51675385,0.46961218,0.0472241,0.30451944,-0.57009673,0.6748362,0.33675846,0.9384489,-0.031123202,-0.55729795,-1.7506584,-0.3982287,-0.19438145,0.030739931,0.26648992,-0.6161765,-0.41410792,0.5388334
218,#007c30,1.4393755,-2.1107578,0.33077255,-1.4105952,-0.7356012,0.45901707,-0.22247235,0.12548749,0.48445413,-0.61248326,0.077620484,-0.2578793,-0.023940494,-0.32392564,0.17833509,0.07071444,-0.8068057,-0.14981006,0.38705269,0.12673904,-0.74574554,-0.9168004,0.5838293,0.89356273,0.10919351,0.06682649,-0.7461553,-0.2654729,-0.30507448,0.44426015,0.41583237,0.302103,-0.6551943,-0.6187096,-0.3594517,0.32629666,0.5496906,0.28749862,0.1931925,0.19068868,-0.26377648,0.7751151,0.63996536,0.5251418,0.14283684,0.023892678,0.22086984,-0.46450022,-0.30862284,0.6176889,0.33853698,0.059167843,-0.32720065,-0.761941,1.3293033,0.28667235,-1.1791753,0.1649142,-0.6138099,-0.57827055,-0.5853097,0.2385739,-0.3476768,0.39434594,0.5967449,-0.16390075,0.9294574,-0.17459655,0.30171168,0.47665182,0.40407234,0.52043265,-1.0941851,0.5395958,-0.33655745,-0.82961696,-0.31122422,-0.7429482,-1.0282582,0.1377305,-0.33652702,0.1647111,0.88201267,0.8109323,0.3274654,-0.43598798,-0.4228004,0.16956669,1.5208056,0.15253945,-0.28784555,-0.010353179,0.117246136,-0.6032758,-1.0529255,-0.6651794,-0.32241073,0.4276849,-0.40290233,0.9681451,1.1373442,-0.118597835,0.7919493,0.2165278,0.14358523,-0.3017339,-0.19138502,-0.7342707,-0.39504892,0.0122865485,0.74382025,-0.09575049,-0.25399238,0.048534546,1.5646431,-0.24197213,-1.2158065,-0.30001217,0.2946912,-0.043721654,0.08875138,-0.012535702,-0.583133,0.022914048,-0.50620204,0.52958304,1.1037912,-0.30646366
219,#007c30,0.9704837,-0.1003388,0.37535924,-0.14445084,0.0073801195,-0.096078396,-0.35916552,-1.4249535,-1.1442192,-0.11963494,-0.46335906,-0.12817943,0.8363316,-0.10156175,0.34012014,-0.06358344,-0.695993,-0.14497422,0.03227208,-0.10025116,-0.15610887,-0.20210424,-0.9433148,-0.13416284,-0.8923438,0.86069316,-0.87307566,-0.16550022,-0.43446934,0.03437126,-0.13628535,-0.19969448,-0.5675019,0.9371424,-0.31413358,0.071223676,-0.36758903,0.12568143,1.3022131,0.20745648,0.11946336,0.5254901,0.004866194,0.3852339,0.740208,-0.48658666,1.0077513,-0.22738631,0.25364256,0.41812092,0.5849666,-0.028521072,0.4339636,0.36647302,0.2677723,-0.120474435,0.1801068,-0.03544501,0.46947256,0.99801254,-0.6030132,0.4004148,-0.20937286,-0.9985491,-0.06536056,0.9262107,0.23162687,0.10082937,-0.18984495,0.61992043,-0.12402901,-0.79631406,0.54658973,0.16529642,0.95535463,0.06793121,-0.44579464,0.35121262,-0.51949793,-0.540168,-0.16465576,-0.257643,0.28097168,0.091294885,0.06976343,0.638411,-0.39123815,0.18706317,1.0249997,-0.088563554,-0.025668325,1.2019954,0.39564466,-0.035108797,0.4185847,-0.55826604,-0.8395905,0.07964036,-0.112262614,0.4738921,-0.95982164,0.06055642,-0.9000433,-0.07211852,-0.6350326,0.21601911,0.02278416,0.25172812,0.028841836,-0.11377362,-0.47306204,0.7190554,0.16008765,-0.14763884,0.7598149,0.41797397,0.4858655,0.98818666,-0.9766981,-0.2943476,-0.9752971,0.059843212,-0.07583017,0.025563173,-0.55801976,-0.50448114,-0.27162582,0.4654043
220,#007c30,0.977266,-1.7485622,0.14998074,-0.8998206,-0.58601034,0.2639012,-0.30229354,0.28981215,0.46926668,-0.45515943,0.11526751,-0.23631181,-0.25551477,-0.45725837,0.3376925,-0.17594929,-0.65146893,-0.32522663,0.45426035,0.5181641,-0.82503563,-0.9609387,0.40594023,0.96846616,0.99990726,-0.83842546,-0.8364806,0.025300171,0.11681919,0.019572118,0.8577869,0.77775234,-0.36745182,-1.0883969,-0.11218914,0.55121106,0.35245943,0.035041917,0.044847254,0.10435821,-0.21996501,0.41756934,0.52078056,0.7503169,0.7590621,0.22535005,-0.2793149,0.7003148,-0.6162263,0.2743445,0.20117371,0.0707904,-0.07416961,-0.8133877,1.0230006,0.4078691,-0.9439842,0.43702626,-0.6009436,-0.63131064,-0.1367058,-0.4526102,-0.16622837,0.40945998,0.34017262,-0.0905489,0.850425,-0.4050124,0.44911882,0.38383177,0.31038523,0.8223699,-0.8347668,0.13752265,-0.72111964,-0.85894763,-0.37124428,-0.95154095,-0.83164567,0.23997873,-0.11823483,0.15157911,1.2572231,0.6484626,0.27333817,-0.35942248,-0.8662093,0.10652352,1.2214941,-0.36110875,-0.17296983,-0.13112406,0.02696822,-0.47079167,-1.4827933,-0.4831799,-0.29581615,0.28492054,-0.19229633,0.85248303,1.1665411,0.12056754,0.8608211,-0.04478421,0.11756274,-0.71234095,-0.38290372,-0.63616335,-0.54867405,0.002482596,0.5551977,-0.29089868,-0.051834468,-0.11093883,1.1188264,-0.6161662,-0.83997285,-0.4232942,0.3034767,0.23917934,1.0548514,-0.074253425,-0.7123977,0.008971348,-0.4669118,0.9719987,1.186632,-0.22932668
221,#007c30,0.021166869,0.16115578,-0.03836208,-0.44219136,-0.22216593,0.02575173,0.13324413,-0.6536513,-1.8935052,0.43193066,-0.7145527,0.19956315,0.49973035,-0.05329156,0.48001876,0.1641018,-0.5116391,-0.47731513,0.08320301,-0.3020279,-0.10182459,0.2656464,-1.1279894,0.73142755,-0.6865895,1.2070669,-0.99862987,0.537228,-0.06708181,0.32501772,0.21464515,-0.8812774,-1.3956779,0.35155296,-0.69293725,0.3691829,-0.35597348,0.044930678,1.0239522,0.39100885,0.09537605,1.1857197,-0.15112577,0.07233172,1.1107589,-0.922246,0.7304451,-0.06679395,-0.28495985,0.25720632,0.7516691,0.38412195,-0.044805963,1.1394451,-0.21501486,-0.47080204,0.07051671,-0.085494585,0.3040007,0.9419391,-0.14050162,0.2491928,-0.3152627,-0.61694175,0.14668182,0.84998834,0.054631177,-0.112087615,-0.235202,0.8966895,-0.16460273,0.062280007,0.1926466,-0.11715908,-0.038169056,0.82240313,0.29039207,0.31751186,-0.008909191,0.8502404,-0.14383982,-0.57016027,0.15392947,0.15822586,0.043752927,1.0360278,-0.012454982,-0.050000932,0.28927377,0.42499396,0.39479154,1.3532208,0.5151214,-0.023194112,0.0946721,-0.8340642,-0.65220296,0.050444502,-0.75134814,0.38109064,-0.99993974,0.29883227,0.111605644,0.077267766,-0.41404966,0.98077524,-0.14568028,0.09807225,0.38273787,-0.074417554,-0.8362798,0.3023414,-0.13773386,-0.09156868,0.42545003,0.6058716,0.15681748,-0.000321157,-1.0648047,-0.48243064,-1.730379,-0.67964715,-0.08133316,0.03820187,-0.1960122,-0.5431363,-0.8658854,0.14946581
222,#007c30,0.011236272,0.38718706,-0.13296448,0.63001853,0.03698435,-0.41342422,-0.10425441,-0.6794359,-0.54268324,-0.11115617,-0.52767104,-0.63138616,0.77013236,-0.18568951,-0.03826234,-0.053385675,-0.53120756,-0.37790313,-0.13867402,-0.18018976,-0.28622934,0.8460519,-1.1235877,0.110870086,-0.013704927,1.0778515,-0.38204578,-0.14584823,0.114471994,-0.37967047,0.15530722,-0.75485,-0.49663463,0.720234,-0.62357485,0.28598583,-0.10551544,-0.18546154,0.038385496,1.0381577,0.46525553,0.5909809,-0.06730351,-0.25807887,1.120779,-0.55660003,1.0476192,0.38464403,-0.5283225,0.33933303,0.73478234,0.025797818,-0.28024688,1.3377881,0.6139729,-0.27210224,0.8054349,-0.19149408,0.34562457,0.96708167,0.10927296,0.39219925,0.121652275,-0.74025095,-0.34074986,0.64843947,-0.23974283,0.983976,-0.118022785,1.2311106,-0.34879196,-0.06468157,1.1252123,0.12187535,0.68406767,0.03132766,-0.33970708,-0.29433796,-0.06416786,0.05617113,-0.5968201,-0.782824,-0.2997367,0.23365997,-0.10902327,1.080426,-0.53491616,-0.11752097,-0.36595207,-0.059951305,0.36456752,1.6744751,-0.08387307,-0.060521383,-0.8306395,-1.1740514,-0.5637421,0.014693386,0.15444565,0.7661347,-0.7548444,0.29350522,-0.5878011,-0.3187799,-0.5891547,0.9841883,-0.10302025,-0.49570492,0.24578018,-0.14126115,-0.51894194,0.63471264,-0.20185265,0.13957632,-0.5272018,0.49651325,0.5476709,0.4695707,-0.09496246,-0.16913006,-1.5879186,-0.41523165,-0.18643406,0.019963041,0.39057928,-0.20199673,-1.3653734,0.4995371
223,#dad7cb,0.37181005,0.43440026,0.24366817,-0.46091014,0.13339576,-0.11162248,-0.40849492,0.1363178,1.0455828,-0.4630061,-0.118566334,-0.24300908,-0.8468758,-0.44310418,-0.5931514,-0.04541679,0.7143304,0.2313703,-0.13903038,-0.16980384,-0.21350472,0.4811206,0.37898445,-0.19332002,0.36065412,-0.098678105,0.53175193,-0.028958075,-0.6125895,-0.17108706,0.0052694604,1.2022623,1.7561234,0.8432245,0.20258257,0.633819,0.084867746,0.0707605,0.65573657,-0.76086396,-0.028139666,-0.3779535,0.3344083,0.15835662,-0.2289019,0.1498673,-0.4206098,-0.5049631,0.16592722,-0.022325192,-0.23448211,-0.40876308,0.19419986,-0.9625706,-0.9278328,0.660474,-0.020737654,-0.18600938,0.35938153,-0.22706553,-0.860363,-0.11720315,-0.55279267,-0.98613334,0.38325498,0.74630874,0.7316255,0.95853454,0.35425037,0.11347382,0.2902164,-0.980517,0.10718445,0.46504,1.058293,-0.094570905,1.093869,0.2901079,0.10762769,-0.5886138,-1.0921587,0.07740167,-0.3792146,-0.54736066,-0.9009887,0.58095324,0.3114736,0.14355484,0.6344803,0.9203946,-0.15457869,-0.71730775,-0.92642564,-0.7635215,0.9884771,-0.6536436,0.5054344,-0.52375925,0.5959002,0.78003645,-0.09175099,-0.20286109,-0.2861888,-0.3972628,-0.46868291,0.13459414,0.13528842,-0.9962245,-0.40680885,-0.07466116,0.005512802,0.26098102,-0.7156881,-0.10456157,0.23032053,0.122739054,-0.6354095,-0.1376351,-0.23693499,0.267176,0.95272034,1.2222685,-0.08075194,-0.01925949,-1.38255,-0.05589361,-0.1835804,0.2735078
224,#007c30,0.8561468,-1.1260163,0.08439271,-0.26024452,-0.24107985,0.1387028,0.008641333,-0.8629504,-0.40514556,-0.68465924,-0.21434869,-0.5306115,1.0285878,-0.803707,0.4864786,-0.057051044,-0.78655624,0.02209064,-0.19564077,0.047639627,-0.39649072,-1.0936286,-0.8724009,0.7817772,0.17498642,0.90911835,-0.8172099,-0.21798736,-0.14617231,-0.881804,0.6375972,0.11172073,-1.1665645,0.43841156,-0.55787504,0.3714831,0.34002262,-0.014445802,1.3544763,-0.22548206,0.1947888,0.98951054,0.008799072,0.33355206,0.62399524,-0.4207027,0.57154876,0.39690766,0.19711502,0.23833202,0.9975696,0.1321619,-0.030920751,-0.20909889,0.64812446,-0.08834153,0.1567436,-0.40421247,0.33284846,1.0490347,0.16562453,-0.1347096,-0.46582457,-0.23329505,-0.16493003,0.2904748,0.0025920982,0.16931418,0.04769029,0.64998394,-0.008465864,-0.29674223,-0.86842,-0.1157621,0.17853473,-0.25024164,0.14802969,0.24324591,-0.8427838,0.36077037,-0.8255665,0.36283985,0.70730925,0.12956099,0.5840703,1.0839866,-0.47335705,-0.032076284,1.1955137,-0.15291753,0.09342797,1.2675132,0.35745895,-0.30363595,-0.826431,-0.85386217,-0.7183358,-0.4206499,0.17879994,0.5412949,-0.37511915,-0.036259208,0.16778529,-0.010925351,-0.6583775,0.15347394,0.16564399,0.15667859,-0.0796263,-0.0060744737,-0.2560645,0.89190775,-0.36288658,-0.29797673,0.6792251,0.12801543,-0.4052691,0.88667244,-1.1602247,0.2150472,-0.49471855,0.34868264,-0.5372862,0.03984179,-0.3651407,-0.2502955,0.106642686,0.5998137
225,#007c30,0.5445191,0.5186944,-0.45908,0.1701449,0.30853564,-0.11444559,0.0025522395,-0.816251,-0.7831937,-0.22350259,-0.38564184,-0.35318595,0.6159944,0.5368567,0.26337102,0.029009223,-0.29708236,0.52614343,0.18372217,-0.018292814,0.21617934,-0.3593742,-0.6212392,0.0360638,-0.40395963,1.1587919,-0.12612562,-0.43227595,-0.341806,0.084756635,0.033836756,-0.8843584,-0.9286757,0.6448477,-0.43174267,0.544852,0.87241334,-0.03848802,0.76979095,0.054687463,0.19772713,0.45813468,-0.22879367,-0.021094168,0.64721835,-0.25684988,0.90384424,-0.03065517,-0.101269804,0.18083353,1.3975667,-0.15085556,-0.4237126,0.780357,0.12077616,-0.6523792,1.2012132,-0.3090417,-0.15914695,0.59800303,-0.18359987,0.11651475,-0.5469351,-1.2318178,0.101329125,0.27325034,0.17082727,-0.24951339,-0.4439308,0.38822904,-0.16863559,-0.071564324,-0.6580485,-0.13651805,1.5297173,0.7820845,0.19260538,0.4735214,-0.4254472,-0.74818516,-1.2107829,-0.0134534445,0.23804684,-0.1248839,-0.098791905,0.7201899,-0.4108698,-0.0917121,0.60169506,-0.49027285,0.21372822,1.3814206,0.04322416,-0.12246206,-0.20353946,-1.0355604,-0.8003238,0.07048714,0.6615351,0.5484061,-0.8517663,-0.0047933063,-0.53637487,0.16487825,-0.5106794,0.7703296,0.51735985,0.7782427,0.15330353,-0.16141477,-0.5770816,0.6326581,-0.38040352,-0.051970325,0.7967429,0.033631533,0.1785075,0.78783154,-1.5143801,-0.35494074,-1.7498591,-0.21380302,-0.5285785,0.018623335,0.36865184,-0.43774748,0.22284922,0.6622498
226,#007c30,0.10106903,0.4784411,0.14122178,0.024326442,0.2886176,0.2800474,-0.1976339,-0.75974655,-0.9275872,0.031833176,-0.45051008,0.21424326,0.44435418,-0.29606813,-0.04928642,0.041725058,-0.84757453,0.06393207,-0.39735374,-0.19226503,-0.30884606,1.0185928,-1.2073839,-0.19472052,-0.43052566,1.1434258,-0.41867623,0.09093235,0.011757906,0.29785755,0.734826,-0.08017454,-0.28292385,0.4775395,-0.23673847,0.4484237,-0.8824994,-0.015742099,1.4772348,0.6750141,0.4108476,0.5723052,-0.050279208,-0.12687483,1.509025,-0.69645214,1.2981873,-0.21510127,-0.35039595,0.5122326,1.2419688,0.15970366,0.61901736,0.6046739,-0.30823216,-0.07380912,0.34880966,-0.20621279,0.17083545,1.0973786,-0.2720841,0.08220383,-0.08672383,-0.89639586,-0.27526584,0.91210514,0.3496142,-0.4311433,-0.11610176,0.9018157,-0.35079032,-0.19252223,0.7783436,-0.040585816,1.2774348,0.35102117,0.012153093,0.06929455,-0.39159882,-0.3410789,-0.59567523,-0.54418916,-0.10395735,-0.29412064,-0.20839141,0.6525807,-0.3666271,0.0023206128,0.0006679375,0.34070566,0.25257146,1.0597807,-0.15912008,-0.49791086,-1.0002534,-1.022256,-0.7798571,-0.13927545,-0.3939615,0.021683898,-1.3280252,0.042989694,-0.5373444,-0.43187326,-0.48758066,1.3344041,-0.09309872,-0.11102744,0.4310595,-0.2294424,-0.5787268,0.41701168,0.01731758,0.030589925,0.051813114,1.2684065,0.7940399,0.7652722,-0.692608,-0.6523424,-1.0860574,-0.27198166,-0.44730392,0.025459358,-0.26356363,-0.20490687,-0.5586901,0.06395025
